Drug1_ID,Drug2_ID,Y,Neg samples
DB06737,DB00873,1,DB00321$t
DB08976,DB00873,1,DB06202$t
DB04552,DB00873,1,DB02959$h
DB07615,DB00873,1,DB00727$h
DB00795,DB00873,1,DB00747$t
DB01097,DB00873,1,DB00459$h
DB06802,DB00873,1,DB09112$t
DB00328,DB00873,1,DB11610$h
DB00179,DB00873,1,DB00555$t
DB00945,DB00873,1,DB01053$t
DB09215,DB00873,1,DB04861$h
DB00210,DB00873,1,DB00899$t
DB09084,DB00873,1,DB00794$h
DB01050,DB00873,1,DB00281$t
DB00465,DB00873,1,DB00854$t
DB01009,DB00873,1,DB01261$h
DB09212,DB00873,1,DB00842$h
DB00936,DB00873,1,DB00441$t
DB00939,DB00873,1,DB12364$t
DB08880,DB00873,1,DB00935$h
DB00482,DB00873,1,DB00586$h
DB08439,DB00873,1,DB00967$h
DB08984,DB00873,1,DB12483$h
DB00337,DB00873,1,DB01235$t
DB00735,DB00873,1,DB11730$t
DB06725,DB00873,1,DB09499$h
DB00861,DB00873,1,DB06816$h
DB00991,DB00873,1,DB09042$h
DB01263,DB00873,1,DB00363$t
DB00220,DB00873,1,DB01149$t
DB00582,DB00873,1,DB08827$h
DB01264,DB00873,1,DB01263$t
DB00976,DB00873,1,DB01246$t
DB08899,DB00873,1,DB00385$t
DB01232,DB00873,1,DB00355$t
DB04575,DB00873,1,DB08807$t
DB00977,DB00873,1,DB00744$t
DB00890,DB00873,1,DB01598$t
DB09118,DB00873,1,DB00163$h
DB13783,DB00873,1,DB00186$t
DB00821,DB00035,1,DB00195$h
DB00924,DB00035,1,DB06729$h
DB00688,DB00035,1,DB06282$h
DB01024,DB00035,1,DB00983$h
DB06736,DB00035,1,DB00367$t
DB06739,DB00035,1,DB01256$h
DB09218,DB00035,1,DB01206$t
DB00788,DB00035,1,DB00271$t
DB00814,DB00035,1,DB00969$t
DB00573,DB00035,1,DB08954$t
DB00749,DB00035,1,DB01211$t
DB01283,DB00035,1,DB00486$t
DB00744,DB00035,1,DB05521$h
DB00963,DB00035,1,DB06016$t
DB00784,DB00035,1,DB01067$h
DB08991,DB00035,1,DB01080$t
DB01250,DB00035,1,DB01000$h
DB06737,DB00035,1,DB01150$h
DB08976,DB00035,1,DB00486$t
DB02709,DB00035,1,DB01083$t
DB04552,DB00035,1,DB00637$h
DB00795,DB00035,1,DB09134$t
DB09167,DB00035,1,DB00968$t
DB00469,DB00035,1,DB09055$t
DB00179,DB00035,1,DB00706$t
DB00945,DB00035,1,DB01100$h
DB09216,DB00035,1,DB00606$h
DB09215,DB00035,1,DB06637$h
DB00210,DB00035,1,DB06202$t
DB01050,DB00035,1,DB01685$h
DB13167,DB00035,1,DB00692$h
DB09289,DB00035,1,DB05990$t
DB09288,DB00035,1,DB00648$h
DB01628,DB00035,1,DB01095$t
DB09212,DB00035,1,DB08796$h
DB00554,DB00035,1,DB00752$t
DB00936,DB00035,1,DB06702$h
DB00939,DB00035,1,DB00957$h
DB08880,DB00035,1,DB01297$h
DB00244,DB00035,1,DB01121$t
DB00482,DB00035,1,DB01301$t
DB00605,DB00035,1,DB00947$t
DB08439,DB00035,1,DB01249$h
DB08984,DB00035,1,DB09071$h
DB03585,DB00035,1,DB00260$t
DB00337,DB00035,1,DB00373$h
DB00735,DB00035,1,DB11793$h
DB06725,DB00035,1,DB01241$h
DB00500,DB00035,1,DB01156$h
DB00726,DB00035,1,DB01214$t
DB08981,DB00035,1,DB00146$h
DB00861,DB00035,1,DB00535$t
DB00543,DB00035,1,DB08971$t
DB00618,DB00035,1,DB01246$t
DB00991,DB00035,1,DB00744$t
DB01142,DB00035,1,DB01060$h
DB01242,DB00035,1,DB01057$t
DB00458,DB00035,1,DB01244$t
DB00715,DB00035,1,DB01074$h
DB01149,DB00035,1,DB09018$t
DB01104,DB00035,1,DB01603$t
DB06700,DB00035,1,DB00630$h
DB04896,DB00035,1,DB01172$h
DB00333,DB00035,1,DB08933$t
DB00921,DB00035,1,DB01244$t
DB00611,DB00035,1,DB01558$h
DB01466,DB00035,1,DB01436$t
DB01209,DB00035,1,DB00136$h
DB01452,DB00035,1,DB00170$h
DB00295,DB00035,1,DB00315$t
DB00318,DB00035,1,DB00399$t
DB00708,DB00035,1,DB00458$t
DB00652,DB00035,1,DB00982$h
DB01192,DB00035,1,DB00999$h
DB00813,DB00035,1,DB01179$t
DB01433,DB00035,1,DB00647$t
DB00844,DB00035,1,DB00468$t
DB00454,DB00035,1,DB03615$t
DB11609,DB00035,1,DB01158$h
DB00647,DB00035,1,DB01567$h
DB00497,DB00035,1,DB08824$t
DB01081,DB00035,1,DB00471$h
DB13783,DB00035,1,DB11231$h
DB00956,DB00035,1,DB09073$h
DB06212,DB00035,1,DB00758$h
DB01600,DB00596,1,DB01624$h
DB00821,DB00596,1,DB08880$t
DB03754,DB00596,1,DB01131$t
DB01377,DB00596,1,DB00393$h
DB00252,DB00596,1,DB00679$t
DB00673,DB00596,1,DB00811$t
DB09280,DB00596,1,DB00250$h
DB01601,DB00596,1,DB06589$h
DB00233,DB00596,1,DB12161$h
DB00972,DB00596,1,DB00766$t
DB09218,DB00596,1,DB00675$t
DB00788,DB00596,1,DB01176$h
DB00814,DB00596,1,DB08880$t
DB00573,DB00596,1,DB00860$t
DB00749,DB00596,1,DB01338$t
DB01283,DB00596,1,DB01043$t
DB00744,DB00596,1,DB01423$h
DB04743,DB00596,1,DB00906$h
DB00963,DB00596,1,DB09030$t
DB01399,DB00596,1,DB08987$h
DB01435,DB00596,1,DB00231$h
DB00870,DB00596,1,DB08807$h
DB08991,DB00596,1,DB00237$t
DB08976,DB00596,1,DB05351$t
DB04552,DB00596,1,DB01183$h
DB07615,DB00596,1,DB04573$t
DB01097,DB00596,1,DB00210$t
DB06802,DB00596,1,DB00607$h
DB00469,DB00596,1,DB00674$h
DB00179,DB00596,1,DB01577$h
DB00945,DB00596,1,DB01127$h
DB09215,DB00596,1,DB01197$t
DB00210,DB00596,1,DB12924$h
DB09084,DB00596,1,DB01438$t
DB01050,DB00596,1,DB01076$t
DB13167,DB00596,1,DB05219$h
DB00586,DB00596,1,DB00296$h
DB12598,DB00596,1,DB06794$t
DB01014,DB00596,1,DB11586$t
DB00712,DB00596,1,DB06712$t
DB00461,DB00596,1,DB00873$t
DB01628,DB00596,1,DB01206$h
DB01009,DB00596,1,DB06695$t
DB00554,DB00596,1,DB00599$h
DB00939,DB00596,1,DB00449$t
DB00482,DB00596,1,DB01395$t
DB08439,DB00596,1,DB00349$h
DB08984,DB00596,1,DB00313$t
DB03585,DB00596,1,DB01112$t
DB00337,DB00596,1,DB06766$t
DB00735,DB00596,1,DB00771$t
DB11079,DB00596,1,DB08822$h
DB00500,DB00596,1,DB01151$h
DB09070,DB00596,1,DB11610$t
DB08981,DB00596,1,DB00608$h
DB00861,DB00596,1,DB00415$t
DB01149,DB00596,1,DB01246$t
DB00834,DB00596,1,DB01622$t
DB00648,DB00596,1,DB00340$t
DB01167,DB00596,1,DB00317$h
DB01026,DB00596,1,DB01022$h
DB01211,DB00596,1,DB00313$h
DB01264,DB00596,1,DB09214$t
DB00224,DB00596,1,DB00239$h
DB00976,DB00596,1,DB11079$t
DB09054,DB00596,1,DB01406$h
DB08873,DB00596,1,DB00884$h
DB00783,DB00596,1,DB00572$h
DB04573,DB00596,1,DB00808$h
DB04575,DB00596,1,DB11231$h
DB00977,DB00596,1,DB00122$h
DB00890,DB00596,1,DB00370$h
DB09118,DB00596,1,DB04272$h
DB05039,DB00596,1,DB00622$t
DB00821,DB00591,1,DB00484$t
DB00732,DB00591,1,DB01384$h
DB01377,DB00591,1,DB08967$h
DB00375,DB00591,1,DB01392$t
DB00615,DB00591,1,DB01357$h
DB00252,DB00591,1,DB01104$t
DB01045,DB00591,1,DB01001$t
DB00794,DB00591,1,DB09101$h
DB01174,DB00591,1,DB00720$h
DB00238,DB00591,1,DB06781$h
DB00673,DB00591,1,DB00816$t
DB01118,DB00591,1,DB00562$t
DB00688,DB00591,1,DB00130$h
DB00233,DB00591,1,DB01209$t
DB00972,DB00591,1,DB01203$h
DB06736,DB00591,1,DB01149$h
DB00812,DB00591,1,DB00115$h
DB00814,DB00591,1,DB12332$t
DB05676,DB00591,1,DB00035$h
DB00573,DB00591,1,DB00130$t
DB04951,DB00591,1,DB08918$h
DB00749,DB00591,1,DB01005$t
DB00784,DB00591,1,DB01174$t
DB01250,DB00591,1,DB08941$h
DB06737,DB00591,1,DB01070$h
DB08976,DB00591,1,DB06810$h
DB02709,DB00591,1,DB00610$h
DB04552,DB00591,1,DB01412$h
DB09543,DB00591,1,DB00347$h
DB00795,DB00591,1,DB01004$h
DB06802,DB00591,1,DB09343$t
DB00328,DB00591,1,DB08815$h
DB00179,DB00591,1,DB00284$t
DB09216,DB00591,1,DB00347$h
DB09215,DB00591,1,DB08958$h
DB08797,DB00591,1,DB00222$t
DB01014,DB00591,1,DB01426$h
DB00465,DB00591,1,DB00715$h
DB00461,DB00591,1,DB01129$h
DB01009,DB00591,1,DB00863$h
DB09212,DB00591,1,DB00618$h
DB00936,DB00591,1,DB01366$t
DB00939,DB00591,1,DB01015$t
DB08880,DB00591,1,DB01154$h
DB00482,DB00591,1,DB09014$h
DB08439,DB00591,1,DB00921$t
DB08984,DB00591,1,DB00969$h
DB03585,DB00591,1,DB01105$h
DB00337,DB00591,1,DB08893$h
DB00735,DB00591,1,DB00695$h
DB11079,DB00591,1,DB00443$t
DB00608,DB00591,1,DB01436$t
DB00500,DB00591,1,DB00687$h
DB00991,DB00591,1,DB01501$t
DB00655,DB00591,1,DB01364$t
DB00834,DB00591,1,DB00686$h
DB01263,DB00591,1,DB00896$h
DB00220,DB00591,1,DB12278$t
DB00648,DB00591,1,DB01613$h
DB00582,DB00591,1,DB01001$t
DB01026,DB00591,1,DB04570$t
DB01211,DB00591,1,DB00656$h
DB01264,DB00591,1,DB00700$h
DB00224,DB00591,1,DB01324$h
DB09054,DB00591,1,DB00245$t
DB08873,DB00591,1,DB06694$t
DB00783,DB00591,1,DB00931$t
DB00977,DB00591,1,DB00477$h
DB00890,DB00591,1,DB00744$t
DB09118,DB00591,1,DB11363$t
DB05039,DB00591,1,DB00675$h
DB06717,DB00591,1,DB00211$h
DB01600,DB01708,1,DB06193$h
DB00821,DB01708,1,DB08943$t
DB00732,DB01708,1,DB01176$h
DB01377,DB01708,1,DB00467$t
DB00375,DB01708,1,DB06213$t
DB00615,DB01708,1,DB05541$t
DB00252,DB01708,1,DB01147$t
DB01320,DB01708,1,DB01280$h
DB00564,DB01708,1,DB00422$h
DB00794,DB01708,1,DB06736$t
DB00312,DB01708,1,DB05266$t
DB00559,DB01708,1,DB00912$t
DB01601,DB01708,1,DB04894$h
DB00705,DB01708,1,DB00736$h
DB01118,DB01708,1,DB00606$h
DB01024,DB01708,1,DB00255$t
DB06736,DB01708,1,DB08974$t
DB06739,DB01708,1,DB08918$t
DB00812,DB01708,1,DB00765$h
DB09218,DB01708,1,DB06193$t
DB00788,DB01708,1,DB01166$h
DB00814,DB01708,1,DB00955$h
DB04951,DB01708,1,DB00776$h
DB01283,DB01708,1,DB05294$t
DB00744,DB01708,1,DB00947$t
DB04743,DB01708,1,DB00459$t
DB00963,DB01708,1,DB00829$t
DB00254,DB01708,1,DB11560$h
DB01399,DB01708,1,DB13146$h
DB00870,DB01708,1,DB00175$t
DB00784,DB01708,1,DB00195$h
DB06737,DB01708,1,DB00863$h
DB04552,DB01708,1,DB01603$h
DB09543,DB01708,1,DB00905$h
DB07615,DB01708,1,DB09017$t
DB00795,DB01708,1,DB09075$t
DB01097,DB01708,1,DB08934$t
DB00469,DB01708,1,DB09320$t
DB00328,DB01708,1,DB00955$h
DB00179,DB01708,1,DB00797$h
DB09216,DB01708,1,DB01412$t
DB00210,DB01708,1,DB00227$h
DB08797,DB01708,1,DB01204$t
DB01050,DB01708,1,DB00900$t
DB13167,DB01708,1,DB01366$t
DB00586,DB01708,1,DB00730$t
DB12598,DB01708,1,DB00263$t
DB00712,DB01708,1,DB00240$h
DB00465,DB01708,1,DB00962$h
DB00461,DB01708,1,DB01268$h
DB09288,DB01708,1,DB00565$t
DB00208,DB01708,1,DB02187$h
DB01009,DB01708,1,DB00979$t
DB09212,DB01708,1,DB00900$t
DB00554,DB01708,1,DB00394$t
DB00482,DB01708,1,DB01105$h
DB00605,DB01708,1,DB00327$t
DB08439,DB01708,1,DB11793$t
DB03585,DB01708,1,DB06786$h
DB11079,DB01708,1,DB04835$t
DB06725,DB01708,1,DB06708$t
DB00991,DB01708,1,DB06287$t
DB00176,DB01708,1,DB01130$h
DB00619,DB01708,1,DB08906$h
DB00285,DB01708,1,DB09488$t
DB00834,DB01708,1,DB06217$t
DB01263,DB01708,1,DB00134$t
DB00203,DB01708,1,DB01234$h
DB01319,DB01708,1,DB09015$h
DB00220,DB01708,1,DB01429$t
DB08865,DB01708,1,DB08970$t
DB00648,DB01708,1,DB05109$h
DB00582,DB01708,1,DB00273$h
DB01167,DB01708,1,DB00978$t
DB09074,DB01708,1,DB00219$t
DB12332,DB01708,1,DB01349$h
DB00257,DB01708,1,DB00623$h
DB00243,DB01708,1,DB00800$t
DB00246,DB01708,1,DB06594$h
DB04855,DB01708,1,DB01349$h
DB01264,DB01708,1,DB06707$t
DB00188,DB01708,1,DB01685$t
DB00224,DB01708,1,DB00529$t
DB00976,DB01708,1,DB03128$h
DB09054,DB01708,1,DB00115$h
DB00283,DB01708,1,DB00899$h
DB08873,DB01708,1,DB00397$t
DB01232,DB01708,1,DB09477$t
DB08933,DB01708,1,DB00260$h
DB04868,DB01708,1,DB09069$t
DB00320,DB01708,1,DB03128$h
DB09118,DB01708,1,DB08934$h
DB05039,DB01708,1,DB01073$t
DB01226,DB01708,1,DB00799$t
DB13783,DB01708,1,DB09018$t
DB09073,DB01708,1,DB01161$t
DB02703,DB01708,1,DB00369$t
DB00821,DB00896,1,DB08811$h
DB01377,DB00896,1,DB00928$t
DB00794,DB00896,1,DB00892$h
DB00312,DB00896,1,DB00260$t
DB00238,DB00896,1,DB00234$h
DB00673,DB00896,1,DB00546$h
DB09280,DB00896,1,DB09134$h
DB01118,DB00896,1,DB12924$t
DB00688,DB00896,1,DB01211$t
DB06736,DB00896,1,DB00657$h
DB06739,DB00896,1,DB01090$t
DB00788,DB00896,1,DB00801$t
DB00814,DB00896,1,DB00215$t
DB05676,DB00896,1,DB06414$h
DB00573,DB00896,1,DB00862$h
DB00749,DB00896,1,DB00459$h
DB01283,DB00896,1,DB00305$t
DB00963,DB00896,1,DB00839$h
DB01399,DB00896,1,DB00531$h
DB01435,DB00896,1,DB09292$t
DB00784,DB00896,1,DB01489$t
DB08991,DB00896,1,DB11560$t
DB01250,DB00896,1,DB09094$t
DB06737,DB00896,1,DB00918$t
DB08976,DB00896,1,DB06153$t
DB07615,DB00896,1,DB00417$h
DB00795,DB00896,1,DB00812$t
DB01097,DB00896,1,DB00900$t
DB06802,DB00896,1,DB00300$h
DB00469,DB00896,1,DB01328$h
DB09216,DB00896,1,DB00664$t
DB00768,DB00896,1,DB00859$t
DB00210,DB00896,1,DB09021$t
DB09084,DB00896,1,DB05109$h
DB13167,DB00896,1,DB00442$t
DB00586,DB00896,1,DB00924$t
DB00712,DB00896,1,DB06820$t
DB00465,DB00896,1,DB06810$h
DB00461,DB00896,1,DB00818$t
DB01628,DB00896,1,DB04835$h
DB09212,DB00896,1,DB00226$h
DB00936,DB00896,1,DB04841$t
DB00939,DB00896,1,DB09038$t
DB00482,DB00896,1,DB00703$t
DB11079,DB00896,1,DB01606$t
DB00608,DB00896,1,DB08867$t
DB08981,DB00896,1,DB08930$t
DB00655,DB00896,1,DB06213$h
DB00834,DB00896,1,DB08932$h
DB00648,DB00896,1,DB00766$h
DB00582,DB00896,1,DB01621$h
DB01167,DB00896,1,DB01205$t
DB01211,DB00896,1,DB01607$h
DB01264,DB00896,1,DB00593$t
DB09054,DB00896,1,DB00202$t
DB08899,DB00896,1,DB00377$h
DB00255,DB00896,1,DB06412$t
DB01232,DB00896,1,DB01140$h
DB00783,DB00896,1,DB06810$h
DB04573,DB00896,1,DB08896$h
DB04575,DB00896,1,DB01241$h
DB00977,DB00896,1,DB06150$h
DB05039,DB00896,1,DB00216$t
DB01226,DB00896,1,DB09063$h
DB06717,DB00896,1,DB03585$t
DB01600,DB00663,1,DB01353$h
DB00821,DB00663,1,DB00444$t
DB03754,DB00663,1,DB01205$t
DB01377,DB00663,1,DB01188$t
DB00615,DB00663,1,DB01048$t
DB01320,DB00663,1,DB05266$t
DB00564,DB00663,1,DB13783$t
DB00794,DB00663,1,DB09076$h
DB01174,DB00663,1,DB02959$t
DB00312,DB00663,1,DB00771$h
DB00673,DB00663,1,DB01431$h
DB09280,DB00663,1,DB00527$h
DB01601,DB00663,1,DB09225$t
DB01118,DB00663,1,DB04878$h
DB00688,DB00663,1,DB05109$h
DB01024,DB00663,1,DB04711$h
DB06736,DB00663,1,DB09320$h
DB06739,DB00663,1,DB11636$h
DB00812,DB00663,1,DB01262$t
DB09218,DB00663,1,DB01325$h
DB00788,DB00663,1,DB04854$h
DB00814,DB00663,1,DB01613$h
DB05676,DB00663,1,DB08873$t
DB01283,DB00663,1,DB06707$h
DB00744,DB00663,1,DB00697$h
DB01399,DB00663,1,DB01199$t
DB01435,DB00663,1,DB01142$h
DB00784,DB00663,1,DB00931$t
DB01250,DB00663,1,DB00336$h
DB02709,DB00663,1,DB00844$t
DB07615,DB00663,1,DB01620$h
DB01097,DB00663,1,DB09543$h
DB06802,DB00663,1,DB02959$h
DB00328,DB00663,1,DB00607$h
DB00945,DB00663,1,DB00317$t
DB09216,DB00663,1,DB00766$t
DB09215,DB00663,1,DB00835$h
DB09084,DB00663,1,DB00655$t
DB08797,DB00663,1,DB01245$t
DB13167,DB00663,1,DB01435$t
DB00586,DB00663,1,DB00142$h
DB12598,DB00663,1,DB01431$t
DB01014,DB00663,1,DB06764$t
DB09288,DB00663,1,DB00243$h
DB01009,DB00663,1,DB00910$t
DB00936,DB00663,1,DB09204$h
DB08880,DB00663,1,DB01420$h
DB00482,DB00663,1,DB00856$h
DB08439,DB00663,1,DB01004$h
DB08984,DB00663,1,DB09352$t
DB06725,DB00663,1,DB01067$t
DB00500,DB00663,1,DB09040$t
DB09070,DB00663,1,DB09034$t
DB00861,DB00663,1,DB01219$t
DB00991,DB00663,1,DB00104$t
DB00655,DB00663,1,DB00204$t
DB00834,DB00663,1,DB00424$h
DB00648,DB00663,1,DB00649$h
DB00582,DB00663,1,DB01188$t
DB01211,DB00663,1,DB01365$t
DB01264,DB00663,1,DB01567$t
DB00224,DB00663,1,DB06216$t
DB09054,DB00663,1,DB08976$t
DB08899,DB00663,1,DB01418$t
DB08873,DB00663,1,DB09095$t
DB00255,DB00663,1,DB00394$h
DB01232,DB00663,1,DB00903$h
DB04573,DB00663,1,DB00708$h
DB04575,DB00663,1,DB01183$h
DB00890,DB00663,1,DB00949$h
DB05039,DB00663,1,DB00827$t
DB06717,DB00663,1,DB09297$h
DB01600,DB01130,1,DB09094$h
DB00732,DB01130,1,DB09462$h
DB03754,DB01130,1,DB06203$h
DB01377,DB01130,1,DB00981$t
DB00375,DB01130,1,DB00274$h
DB00615,DB01130,1,DB01108$h
DB00252,DB01130,1,DB06193$h
DB01045,DB01130,1,DB00378$t
DB00564,DB01130,1,DB09071$t
DB00794,DB01130,1,DB01158$h
DB01174,DB01130,1,DB00226$h
DB00238,DB01130,1,DB00752$h
DB00673,DB01130,1,DB09289$t
DB01118,DB01130,1,DB01085$h
DB00688,DB01130,1,DB00104$h
DB00233,DB01130,1,DB00610$h
DB06736,DB01130,1,DB05351$t
DB06739,DB01130,1,DB04786$h
DB00812,DB01130,1,DB00745$h
DB00814,DB01130,1,DB09256$t
DB00749,DB01130,1,DB00812$t
DB08991,DB01130,1,DB01022$h
DB01250,DB01130,1,DB04855$t
DB06737,DB01130,1,DB00381$t
DB08976,DB01130,1,DB01394$t
DB02709,DB01130,1,DB00881$t
DB09543,DB01130,1,DB00771$t
DB07615,DB01130,1,DB01336$h
DB00795,DB01130,1,DB00782$h
DB01097,DB01130,1,DB01394$t
DB06802,DB01130,1,DB04920$t
DB00328,DB01130,1,DB08881$h
DB00945,DB01130,1,DB06212$t
DB09216,DB01130,1,DB09499$h
DB00768,DB01130,1,DB00706$t
DB09084,DB01130,1,DB00541$h
DB08797,DB01130,1,DB01115$h
DB13167,DB01130,1,DB09053$t
DB01014,DB01130,1,DB00855$t
DB00712,DB01130,1,DB00885$t
DB01009,DB01130,1,DB04835$h
DB00554,DB01130,1,DB02959$h
DB00936,DB01130,1,DB00909$h
DB00939,DB01130,1,DB06707$t
DB08880,DB01130,1,DB00763$h
DB00605,DB01130,1,DB09272$h
DB08439,DB01130,1,DB01206$t
DB08984,DB01130,1,DB05812$h
DB03585,DB01130,1,DB00979$h
DB11079,DB01130,1,DB01156$h
DB00608,DB01130,1,DB01047$h
DB06725,DB01130,1,DB06290$t
DB00500,DB01130,1,DB00493$h
DB09070,DB01130,1,DB00497$t
DB08981,DB01130,1,DB00985$t
DB00861,DB01130,1,DB01576$t
DB01149,DB01130,1,DB13153$h
DB00655,DB01130,1,DB00781$h
DB00834,DB01130,1,DB00582$h
DB01167,DB01130,1,DB00775$t
DB01264,DB01130,1,DB00663$h
DB09054,DB01130,1,DB01070$t
DB08899,DB01130,1,DB00953$h
DB08873,DB01130,1,DB00545$h
DB04573,DB01130,1,DB06145$t
DB01357,DB01130,1,DB06789$t
DB00890,DB01130,1,DB01142$t
DB09118,DB01130,1,DB00675$h
DB05039,DB01130,1,DB00283$h
DB01226,DB01130,1,DB00221$h
DB13783,DB01130,1,DB09079$t
DB00821,DB01133,1,DB00844$t
DB03754,DB01133,1,DB01248$h
DB01377,DB01133,1,DB11560$t
DB00688,DB01133,1,DB04930$t
DB00812,DB01133,1,DB00281$t
DB00788,DB01133,1,DB01188$t
DB00573,DB01133,1,DB08808$t
DB00749,DB01133,1,DB00307$t
DB00744,DB01133,1,DB09256$t
DB04743,DB01133,1,DB00136$h
DB00963,DB01133,1,DB01180$t
DB01399,DB01133,1,DB00544$h
DB01435,DB01133,1,DB00706$h
DB00870,DB01133,1,DB00314$t
DB00784,DB01133,1,DB09040$t
DB06737,DB01133,1,DB00314$t
DB08976,DB01133,1,DB01218$h
DB02709,DB01133,1,DB08827$h
DB04552,DB01133,1,DB01233$h
DB07615,DB01133,1,DB09223$t
DB01097,DB01133,1,DB01085$t
DB00469,DB01133,1,DB01615$t
DB00328,DB01133,1,DB01263$h
DB00179,DB01133,1,DB06153$t
DB09084,DB01133,1,DB01084$h
DB08797,DB01133,1,DB00448$t
DB13167,DB01133,1,DB00658$h
DB00586,DB01133,1,DB01017$t
DB12598,DB01133,1,DB01063$t
DB00712,DB01133,1,DB08974$t
DB00465,DB01133,1,DB00752$t
DB00461,DB01133,1,DB09090$h
DB01009,DB01133,1,DB01332$t
DB00554,DB01133,1,DB01595$h
DB00939,DB01133,1,DB06153$t
DB08880,DB01133,1,DB00304$t
DB00244,DB01133,1,DB01064$t
DB00482,DB01133,1,DB00781$h
DB08439,DB01133,1,DB02959$t
DB08984,DB01133,1,DB00931$t
DB03585,DB01133,1,DB01063$t
DB00337,DB01133,1,DB00650$t
DB00735,DB01133,1,DB06636$t
DB00608,DB01133,1,DB01628$t
DB00500,DB01133,1,DB01576$h
DB08981,DB01133,1,DB00642$h
DB00991,DB01133,1,DB09185$h
DB03615,DB01133,1,DB00441$t
DB00445,DB01133,1,DB06729$h
DB00385,DB01133,1,DB00738$h
DB01172,DB01133,1,DB08798$h
DB01082,DB01133,1,DB00897$h
DB00798,DB01133,1,DB01411$h
DB00428,DB01133,1,DB00823$t
DB01578,DB01133,1,DB00423$t
DB00694,DB01133,1,DB00849$t
DB00955,DB01133,1,DB01239$h
DB00684,DB01133,1,DB00957$t
DB00452,DB01133,1,DB00120$t
DB00448,DB01133,1,DB01059$t
DB00736,DB01133,1,DB08994$t
DB01129,DB01133,1,DB11921$t
DB00338,DB01133,1,DB11636$h
DB01600,DB04552,1,DB01423$h
DB01024,DB04552,1,DB01264$t
DB00972,DB04552,1,DB06150$h
DB00812,DB04552,1,DB01236$h
DB00573,DB04552,1,DB06770$t
DB00749,DB04552,1,DB06663$h
DB01283,DB04552,1,DB00753$t
DB00744,DB04552,1,DB09269$h
DB00963,DB04552,1,DB08958$h
DB00870,DB04552,1,DB09099$t
DB00374,DB04552,1,DB00352$h
DB00784,DB04552,1,DB00303$h
DB08976,DB04552,1,DB01602$h
DB00795,DB04552,1,DB00685$h
DB01097,DB04552,1,DB01129$t
DB06802,DB04552,1,DB00371$t
DB00328,DB04552,1,DB00254$t
DB00179,DB04552,1,DB00213$t
DB00945,DB04552,1,DB01112$t
DB00768,DB04552,1,DB09321$t
DB00210,DB04552,1,DB00961$t
DB01050,DB04552,1,DB00609$h
DB00586,DB04552,1,DB12332$t
DB00465,DB04552,1,DB00455$t
DB00461,DB04552,1,DB00595$h
DB00936,DB04552,1,DB08808$h
DB00939,DB04552,1,DB04930$t
DB00482,DB04552,1,DB09245$h
DB00608,DB04552,1,DB00819$t
DB00500,DB04552,1,DB00541$t
DB00991,DB04552,1,DB00944$t
DB00691,DB04552,1,DB00268$t
DB00966,DB04552,1,DB01110$t
DB00275,DB04552,1,DB09330$h
DB00722,DB04552,1,DB00222$h
DB00584,DB04552,1,DB00641$h
DB00876,DB04552,1,DB01111$t
DB00177,DB04552,1,DB08899$h
DB09279,DB04552,1,DB12364$t
DB08822,DB04552,1,DB00952$h
DB01197,DB04552,1,DB01059$t
DB00492,DB04552,1,DB00966$t
DB01029,DB04552,1,DB09119$t
DB00678,DB04552,1,DB06766$h
DB00790,DB04552,1,DB00312$t
DB00178,DB04552,1,DB09083$h
DB00881,DB04552,1,DB01153$h
DB09295,DB04552,1,DB09477$h
DB01180,DB04552,1,DB00758$t
DB12364,DB04552,1,DB02701$t
DB00821,DB09288,1,DB00489$h
DB00252,DB09288,1,DB01188$h
DB01320,DB09288,1,DB00287$h
DB00564,DB09288,1,DB00963$t
DB01174,DB09288,1,DB00402$t
DB00312,DB09288,1,DB01175$h
DB01351,DB09288,1,DB06210$t
DB00418,DB09288,1,DB00195$t
DB00474,DB09288,1,DB01218$t
DB00599,DB09288,1,DB00245$t
DB01024,DB09288,1,DB06786$t
DB04951,DB09288,1,DB00780$h
DB01283,DB09288,1,DB06153$t
DB00744,DB09288,1,DB11148$t
DB01399,DB09288,1,DB08987$h
DB01435,DB09288,1,DB00845$h
DB00870,DB09288,1,DB00380$h
DB00784,DB09288,1,DB00629$h
DB01254,DB09288,1,DB08931$h
DB08991,DB09288,1,DB00940$t
DB08976,DB09288,1,DB00475$t
DB02709,DB09288,1,DB01188$t
DB04552,DB09288,1,DB05266$h
DB01097,DB09288,1,DB00221$t
DB09216,DB09288,1,DB09292$t
DB09215,DB09288,1,DB00471$t
DB00768,DB09288,1,DB01151$h
DB00210,DB09288,1,DB09232$t
DB01050,DB09288,1,DB00493$t
DB00712,DB09288,1,DB00728$t
DB00461,DB09288,1,DB00525$t
DB01628,DB09288,1,DB01406$t
DB01009,DB09288,1,DB00997$h
DB00554,DB09288,1,DB08797$h
DB00939,DB09288,1,DB00661$h
DB00482,DB09288,1,DB01170$h
DB00605,DB09288,1,DB01036$t
DB08439,DB09288,1,DB01255$t
DB06725,DB09288,1,DB00405$h
DB08981,DB09288,1,DB08802$t
DB00861,DB09288,1,DB00615$t
DB00951,DB09288,1,DB01325$h
DB01011,DB09288,1,DB08981$t
DB09292,DB09288,1,DB00465$h
DB00796,DB09288,1,DB00548$t
DB00722,DB09288,1,DB00238$h
